fecha_presentacion,proyecto_ley,id,proponente,cargo,comision,estado,texto_proyecto_ley_pdf_presente,texto_proyecto_ley,texto_1debate_pdf_presente,texto_1debate,texto_2debate_pdf_presente,texto_2debate,texto_aprobado_pleno_pdf_presente,texto_aprobado_pleno,objecion_parcial_pdf_presente,objecion_parcial,objecion_total_pdf_presente,objecion_total,texto_definitivo_pleno_pdf_presente,texto_definitivo_pleno,registro_oficial_pdf_presente,registro_oficial
2024-07-11,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Servicio Público (LOSEP) - Eliminación de pensión vitalicia a ex presidentes y ex vicepresidentes,AN-2024-2957,BUESTAN CARABAJO PAUL FERNADO,ASAMBLEÍSTA/S,Comisión del Derecho al Trabajo y a la Seguridad Social,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/01c30369-fcd7-4d03-9100-61bbafccfc89/pp%20-%20proyecto%20de%20ley%20452257-buestan.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-07-10,Proyecto de Ley Orgánica de Creación del Código Orgánico de Contratación Pública Socialmente Responsable,AN-2024-2956,NOGALES NOGALES PATRICIA MARICELA,ASAMBLEÍSTA/S,Comisión de Régimen Económico y Tributario y su Regulación y Control,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f1212e4b-a211-47bc-be9f-b08d26f3c84e/pp%20-%20proyecto%20de%20ley%20452169-nogales.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-07-10,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Discapacidades,AN-2024-2954,ARAUJO NOBOA MARIA FERNADA Y  JARAMILLO ROBERTO FERNADO,ASAMBLEÍSTA/S,NA,No Calificado / Archivado,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c6bf6738-50a0-4b1f-88fa-6cc7757e6c5f/pp%20-%20proyecto%20de%20ley%20452144-araujo.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-07-10,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica para la Planificación y Desarrollo Integral de la Circunscripción Territorial Especial Amazónica,AN-2024-2955,CHAVEZ ANGAMARCA HUMBERTO AMADO,ASAMBLEÍSTA/S,Comisión de Biodiversidad y Recursos Naturales,En trámite / Revisión en Comisión para Segundo Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f1212e4b-a211-47bc-be9f-b08d26f3c84e/pp%20-%20proyecto%20de%20ley%20452169-nogales.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-07-09,Proyecto de Ley Derogatoria al Capítulo III de la Ley Orgánica de Apoyo Humanitario para combatir la Crisis Sanitaria derivada del COVID-19,AN-2024-2950,NÚNEZ FIGUEROA IVONNE ELIZABETH,MINISTRA DEL MINISTERIO DEL TRABAJO,NA,En trámite / Revisión en el Consejo de Administración Legislativa,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2c8d74ba-fa22-45e4-b126-8cd797e68a98/452052-pasquel.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-07-09,Proyecto de Ley Orgánica Reformatoria al Código Orgánico Administrativo,AN-2024-2951,GONZALEZ VALERO RONAL EDUARDO,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e8b6c794-d902-4605-ab39-81790edda041/452022-molina.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-07-09,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Seguridad Social para la Jubilación Especial para el Personal de los Cuerpos de Bomberos del Ecuador,AN-2024-2947,ABAD MOROCHO LUZMILA MERCEDES,ASAMBLEÍSTA/S,NA,No Calificado / Archivado,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/5551fa9e-1c57-4874-8142-0a2bc3fcc545/ilovepdf_merged%20-%202024-07-09T150859.795.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-07-09,Proyecto de Ley Orgánica Reformatoria a varios cuerpos legales para el cierre de la crisis bancaria de 1999,AN-2024-2946,"VALLEJO AYALA JOSE LUIS, MOLINA SALDAÑA JUAN PABLO, VEGA QUEZADA CRISTHIAN, LUNA AREVALO BLASCO Y MIRANDA GILER KATIUSKA",ASAMBLEÍSTA/S,NA,No Calificado / Archivado,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0d1f51db-e578-47ee-86bb-a2626bcacbc4/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-07-09,Proyecto de Ley de Fortalecimiento de la Nivelación de estudiantes mediante la contratación de servicios profesionales de Docentes Jubilados,AN-2024-2945,CASTRO PIEDRA ADRIAN ERNESTO,ASAMBLEÍSTA/S,"Comisión de Educación, Cultura, Ciencia, Tecnología, Innovación y Saberes Ancestrales",En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/844ce6cc-2951-4571-8e4b-2b8caf62908f/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-07-09,Proyecto de Ley para la Estabilización Laboral del personal vinculado bajo el régimen de contrato ocasional o nombramiento provisional por más de cinco años,AN-2024-2943,MOLINA MENENDEZ MARIA GABRIELA,ASAMBLEÍSTA/S,NA,No Calificado / Archivado,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d8430de6-2d1f-4d3c-8a21-7d6a834f1482/pp%20-%20proyecto%20de%20ley%20452035-erbs.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-07-09,"Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Recursos Hídricos, Uso y Aprovechamiento del Agua",AN-2024-2944,ERBS ESTUPIÑAN MARIA MERCEDES,ASAMBLEÍSTA/S,NA,Retirado / Registro del Proyecto,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/00f7eb50-7cf8-4c7b-a4a4-9cae854e90ec/pp%20-%20proyecto%20de%20ley%20452071-gonzalez.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-07-09,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Educación Superior,AN-2024-2948,PASQUEL ANDRADE MARIA TERESA DEL CARMEN,ASAMBLEÍSTA/S,"Comisión de Educación, Cultura, Ciencia, Tecnología, Innovación y Saberes Ancestrales",En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/9cfd1f00-8203-493a-a294-8f94677491a9/ilovepdf_merged%20-%202024-07-11T082621.352.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-07-03,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Salud,AN-2024-2940,SUAREZ MOLINA JUSTIN ROBINSON,ASAMBLEÍSTA/S,Comisión del Derecho a la Salud y Deporte,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3ee4d0c8-f583-4750-9b0b-2c24b4495cfd/451678-anexo_merged.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-07-03,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Emprendimiento e Innovación,AN-2024-2941,MATOVELLE VERA DIEGO FERNADO,ASAMBLEÍSTA/S,"Comisión de Desarrollo Económico, Productivo y la Microempresa",En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/bcddc087-0a0f-494c-b144-5746567e0d13/pp%20-%20proyecto%20de%20ley%20451601-matovelle.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-07-03,Proyecto de Reforma a la Ley Orgánica de Tierras Rurales y Territorios Ancestrales,AN-2024-2942,RAMOS CACERES DANIEL GUSTAVO,ASAMBLEÍSTA/S,Comisión de Soberanía Alimentaria y Desarrollo del Sector Agropecuario y Pesquero,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/633fbaea-9abc-4dfb-9fd5-11ccbdf02433/pp%20-%20proyecto%20de%20ley.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-07-02,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de la Función Legislativa,AN-2024-2939,CEDEÑO RIVADENEIRA FERNADO ENRIQUE,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/186796cc-60f2-47be-a5f5-1471d2e26454/pp%20-%20proyecto%20de%20ley.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-07-02,"Proyecto de Ley Orgánica de Consulta y Consentimiento Previo, Libre e Informado",AN-2024-2938,"YUMBAY YALLICO MARIANA, SANMARTIN PARRA FABIOLA MARIBEL, TIUPUL URQUIZO CARMEN, BALTAZAR YUCAILLA CECILIA Y ABAD MOROCHO LUZMILA",ASAMBLEÍSTA/S,"Comisión de Garantías Constitucionales, Derechos Humanos, Derechos Colectivos y la Interculturalidad",En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e9564dba-cbd9-4c35-bb8b-b987ec65b686/pp%20-%20proyecto%20de%20ley%20451536-yumbay.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-28,"Proyecto de Ley Orgánica Reformatoria al Código Orgánico de Organización Territorial, Autonomía y Descentralización para Fomentar y Fortalecer la Parroquialización",AN-2024-2936,AROTINGO CUSHCAGUA ROSA MARGARITA,ASAMBLEÍSTA/S,Comisión de Gobiernos Autónomos Descentralización Competencias y Organización Territorio,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/58d2803d-157b-4585-9517-abfb79bf525a/pp%20-%20proyecto%20de%20ley.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-28,Proyecto de Ley que Regula los Procedimientos Eutanásicos,AN-2024-2953,CORDOVA VALVERDE CESAR MARCEL,DEFENSOR DEL PUEBLO,NA,No Calificado / Archivado,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/adcdcf1e-a3c3-4603-a018-a3fdedb7b1c2/pp%20-%20proyecto%20de%20ley.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-27,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica del Sistema Nacional de Contratación Pública,AN-2024-2937,SUBIA DÁVALOS KARINA DEL CARMEN,ASAMBLEÍSTA/S,Comisión de Régimen Económico y Tributario y su Regulación y Control,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2ee61bd5-b862-45fb-83ef-6f8f3d4ff671/pp%20-%20proyecto%20de%20ley%20451304-subia.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-26,Proyecto de Ley Orgánica Reformatoria de la Ley Orgánica para la Planificación y Desarrollo Integral de la Circunscripción Territorial Especial Amazónica,AN-2024-2935,ABAD MOROCHO LUZMILA MERCEDES,ASAMBLEÍSTA/S,NA,No Calificado / Archivado,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b22b2221-d02d-40ef-b075-91733d2e8fbd/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-24,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Discapacidades,AN-2024-2934,ERBS ESTUPIÑAN MARIA MERCEDES,ASAMBLEÍSTA/S,NA,En trámite / Registro del Proyecto,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/efc7b79f-b916-461f-a0da-b6745a9273fb/pp-%20proyecto%20de%20ley.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-21,"Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica  Electoral, Código de la Democracia",AN-2024-2933,SAMANIEGO MAIGUA  FRANKLIN OMAR,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f57c910d-e007-4198-ae29-4791926391bf/451003-samaniego.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-21,Proyecto de Ley Orgánica Reformatoria al Código Orgánico General de Procesos,AN-2024-2932,TIUPUL URQUIZO CARMEN YOLANDA,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0b56b793-08e3-458d-8c1f-6a5d118cf0a1/pp%20-%20proyecto%20de%20ley%20450965-tiupul.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-20,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Empresas Públicas,AN-2024-2927,ARAUJO NOBOA MARIA FERNADA,ASAMBLEÍSTA/S,"Comisión de Desarrollo Económico, Productivo y la Microempresa",En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/27ae6da1-e0d8-4c74-bc19-9a039c400c8a/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-20,Proyecto de Ley Orgánica del Sistema Descentralizado de Promoción y Protección de Derechos,AN-2024-2925,AROTINGO CUSHCAGUA ROSA MARGARITA,ASAMBLEÍSTA/S,"Comisión de Garantías Constitucionales, Derechos Humanos, Derechos Colectivos y la Interculturalidad",En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8c24b133-2f12-4a0e-9700-cdad8729c780/pp%20-%20proyecto%20de%20ley%20450917-polanco.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-20,"Proyecto de Ley Orgánica Reformatoria al Código Orgánico de Organización Territorial, Autonomía y Descentralización para el Acceso Efectivo al Agua Potable, Saneamiento y Riego ",AN-2024-2930,GARCÍA MEJÍA ADRIANA DENISSE,ASAMBLEÍSTA/S,Comisión de Gobiernos Autónomos Descentralización Competencias y Organización Territorio,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a54e9fdb-bd92-475c-b3e1-d2f0a20dfd36/pp%20-%20proyecto%20de%20ley%20450899-garcia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/5fdf8fb6-621b-438f-a4d5-b4a10a79862e/1D-INF~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-20,Proyecto de Ley Orgánica Reformatoria al Código Orgánico Integral Penal - Maltrato Animal,AN-2024-2926,BUESTAN CARABAJO PAUL FERNADO,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/474d299c-7ae6-4b11-9bf0-097a0c9c75cb/pp%20-%20proyecto%20de%20ley%20450889-nu%F1ez.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-20,Proyecto de Ley Orgánica de Regulación y Promoción de la Inteligencia Artificial en Ecuador,AN-2024-2928,NUÑEZ RAMOS SILVIA PATRICIA,ASAMBLEÍSTA/S,"Comisión de Educación, Cultura, Ciencia, Tecnología, Innovación y Saberes Ancestrales",En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f955d357-7255-4ae7-b46e-64e8a464a3b1/pp%20-%20proyecto%20de%20ley%20450882-buestan.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-20,"Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Recursos Hídricos, Usos y Aprovechamiento del Agua y Asegurar el Derecho Humano al Agua para regular sus tarifas de consumo",AN-2024-2929,GARCÍA MEJÍA ADRIANA DENISSE,ASAMBLEÍSTA/S,Comisión de Biodiversidad y Recursos Naturales,En trámite / Difusión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a4d1a40f-0ad7-457c-8edb-6db06e5d9c8f/pp%20-%20proyecto%20de%20ley%20450898-garcia.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-20,Proyecto de Ley Reformatoria a la Ley de Hidrocarburos,AN-2024-2931,POLANCO LARA JOHN EDISON,ASAMBLEÍSTA/S,"Comisión de Desarrollo Económico, Productivo y la Microempresa",En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0b34b891-55be-4cf0-a321-851003c4227c/pp%20-%20proyecto%20de%20ley%20450887-araujo.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-19,Proyecto de Ley Reformatoria a la Ley Orgánica del Sistema Nacional de Contratación Pública; Implementación de un Procedimiento Especial para la Adquisición de Suministros Médicos,AN-2024-2924,BENITEZ CALVA EDGAR GEOVANNY,ASAMBLEÍSTA/S,Comisión de Régimen Económico y Tributario y su Regulación y Control,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4d346fa5-44ef-4f8c-810e-18870cd3c858/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-19,Proyecto de Ley Orgánica Derogatoria al artículo 19 de la Ley Orgánica de Apoyo Humanitario para Combatir la Crisis Sanitaria derivada del COVID-19,AN-2024-2923,PARRA TOVAR SIXTO ANTONIO,ASAMBLEÍSTA/S,Comisión del Derecho al Trabajo y a la Seguridad Social,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2b26cab1-cb46-4947-9d3e-209ef85728cb/pp%20-%20proyecto%20de%20ley%20450800-parra.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-18,Proyecto de Ley Orgánica de Reforma a la Ley Orgánica de Desarrollo Fronterizo,AN-2024-2922,CELLERI GÓMEZ SAMUEL ELÍAS,ASAMBLEÍSTA/S,"Comisión de Desarrollo Económico, Productivo y la Microempresa",En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/11096220-fef8-4a23-964f-df4ad3f06018/450722-celleri.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-14,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Vigilancia y Seguridad Privada,AN-2024-2921,SAMANIEGO MAIGUA  FRANKLIN OMAR,ASAMBLEÍSTA/S,Comisión del Derecho al Trabajo y a la Seguridad Social,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/73ea7b3d-4697-482e-9ae8-ac6dcab0fbfd/450519-samaniego.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-13,Proyecto de Ley Orgánica Reformatoria al Código Orgánico Integral Penal sobre el recurso de Doble Conforme,AN-2024-2919,CEDEÑO RIVADENEIRA FERNADO ENRIQUE Y VELOZ RAMIREZ REBECA VIVIANA,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4b81a265-46bd-4eee-889a-bc0f6be5e321/450416-tapia.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-13,Proyecto de Ley Orgánica Reformatoria a varios cuerpos legales para reforzar el papel de los Cuerpos de Control Municipales o Metropolitanos para la garantía de la seguridad ciudadana en los centros urbanos,AN-2024-2918,ESPÍN REYES EUGENIA SOFÍA,ASAMBLEÍSTA/S,Comisión de Gobiernos Autónomos Descentralización Competencias y Organización Territorio,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c4b56524-00b4-46e3-afa9-6ec145713747/450430-buestan.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-13,Proyecto de Ley Orgánica Reformatoria al Código Orgánico Integral Penal - Ataques con ácido,AN-2024-2917,BUESTAN CARABAJO PAUL FERNADO,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/931f889a-360d-47e0-aaa9-03c452c66732/450451-esp%EDn.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-13,"Proyecto de Ley Orgánica Reformatoria del Código Orgánico de Organización Territorial, Autonomía y Descentralización",AN-2024-2920,VELA JIMENEZ RAMIRO,ASAMBLEÍSTA/S,Comisión de Gobiernos Autónomos Descentralización Competencias y Organización Territorio,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/72959e1e-84c5-46ec-a041-a2e3191e7fff/450461-vela.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-13,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de las personas adultas mayores que favorece su acceso a medicamentos y dispositivos médicos,AN-2024-2916,TAPIA ESCALANTE MANUEL HUMBERTO,ASAMBLEÍSTA/S,"Comisión de Garantías Constitucionales, Derechos Humanos, Derechos Colectivos y la Interculturalidad",En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a238d690-4b9b-4417-a853-a1c8a1e80115/450458-cede%F1o.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-12,"Proyecto de Ley Orgánica Reformatoria al Código Orgánico de Organización Territorial, Autonomía y Descentralización",AN-2024-2912,GONZALEZ VALERO RONAL EDUARDO,ASAMBLEÍSTA/S,NA,Retirado / Registro del Proyecto,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e9c38846-7cf4-407d-bb5c-60d656cdec8f/450396-gonzalez.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-12,Proyecto de Ley Orgánica Reformatoria de la Ley Orgánica de Cultura,AN-2024-2913,GONZALEZ VALERO RONAL EDUARDO,ASAMBLEÍSTA/S,NA,Retirado / Registro del Proyecto,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/bbeb1da6-d317-4a3c-a007-4ce508193b32/450395-gonzalez.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-06,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica para la Planificación Integral de la Circunscripción Territorial Especial Amazónica,AN-2024-2904,MIELES PINARGOTE SIMON BOLIVAR,ASAMBLEÍSTA/S,Comisión de Biodiversidad y Recursos Naturales,En trámite / Revisión en Comisión para Segundo Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f9ed893a-3547-484a-b775-0ca049fbba68/450044-veloz.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-06,"Proyecto de Ley Reformatoria al Código Orgánico de Organización Territorial, Autonomía y Descentralización",AN-2024-2900,MENDOZA PALMA ERWIN EDUARDO,ASAMBLEÍSTA/S,Comisión de Gobiernos Autónomos Descentralización Competencias y Organización Territorio,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/84d089f2-b16c-4508-84e8-fcd35dc8866c/449959-teran.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-06-06,Proyecto de Ley Orgánica Reformatoria al Código Orgánico General de Procesos,AN-2024-2902,MIELES PINARGOTE SIMON BOLIVAR,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c1b3af09-adf9-4863-a6eb-a7cb74ab21c5/449922-luna.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
