fecha_presentacion,proyecto_ley,id,proponente,cargo,comision,estado,texto_proyecto_ley_pdf_presente,texto_proyecto_ley,texto_1debate_pdf_presente,texto_1debate,texto_2debate_pdf_presente,texto_2debate,texto_aprobado_pleno_pdf_presente,texto_aprobado_pleno,objecion_parcial_pdf_presente,objecion_parcial,objecion_total_pdf_presente,objecion_total,texto_definitivo_pleno_pdf_presente,texto_definitivo_pleno,registro_oficial_pdf_presente,registro_oficial,termino_legislativo,matched_name,matching_score,coalition,party_2
2017-08-17,Proyecto de Ley Orgánica Reformatoria al Código Orgánico Integral Penal,AN-2017-1045,samaniego maigua  franklin omar,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4f838da0-8c9a-4112-8c66-04f7e16d682a/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20al%20C%F3digo%20Org%E1nico%20Integral%20Penal%20Tr.%20295292.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8cc1ce1b-c775-4616-8603-d7a776cab5f8/Informe%20Primer%20Debate%20Tr.%20350278.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/64832e4d-2ee4-4eb3-ac96-625405cf43cf/Informe%20Segundo%20Debate%20Tr.%20364053.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/db81c253-7a89-456c-8247-044b8656c363/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e7749720-b413-4ffe-9eba-55f2dbefaa45/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20382446.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b4369589-0d1c-4660-a83d-502d5d3cd9cf/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0122e068-c5e3-4d8a-a227-54662940fe81/Registro%20Oficial%20107%20Coip.pdf,3.0,samaniego maigua franklin omar,98.0,Revolución Ciudadana,FCS
2017-08-15,Proyecto de Ley Reformatoria del Código Orgánico Integral Penal en Materia de Contrabando,AN-2017-1043,veronica margarita guevara villacres,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e241699c-239b-4e88-b7de-edafb3d292b2/Proyecto%20de%20Ley%20Reformatoria%20del%20C%F3digo%20Org%E1nico%20Integral%20Penal%20en%20Materia%20de%20Contrabando%20Tr.%20294926.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a18de69d-d022-4253-aaf1-33e33f2d2929/Informe%20Primer%20Debate%20Tr.%20350278.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4de1204d-744d-4179-a310-699dc4c418c7/Informe%20Segundo%20Debate%20Tr.%20364053.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1f05c22f-c745-40b5-b159-bc7f6548fc86/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/244de9fb-f163-499a-a4db-db44d76a3b04/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20382446.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ce0adbcc-4b7e-4cc0-845f-445a7f64748c/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a9c0c950-4874-4aa5-8eb9-b0a503fca78f/Registro%20Oficial%20107%20Coip.pdf,3.0,guevara villacres veronica margarita,95.0,Revolución Ciudadana,FCS
2017-08-15,"Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Transporte Terrestre, Tránsito y Seguridad Vial",AN-2017-1042,duchi guaman maria encarnacion,ASAMBLEÍSTA/S,"Comisión Especializada Ocasional para Coordinar, Evaluar y dar Seguimiento al Consejo Consultivo establecido en la Ley de Transporte Terrestre, Tránsito y Seguridad Vial",Publicado /,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/636bff5c-a5d9-49c4-abcb-ba91b0eeddc5/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20de%20Transporte%20Terrestre,%20Tr%E1nsito%20y%20Seguridad%20Vial%20Tr.%20294917.pdf",1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2b427ce2-3fc2-47b8-b47b-957ced9d1bb3/Informe%20Primer%20Debate%20Tr.%20343822.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a2b40d14-97be-45c7-b844-cfb83ad43962/2020-03-13-inf-2d-399242-ferNAdez.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ef3aecb0-5ffe-45d1-ad39-5efc13001f27/ley_de_tr%E1nisto_compressed.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/45615c20-314c-4222-be98-d62420f2e03a/op-inc-t-404192.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/58bb7574-556b-4887-9a84-80c698ec3c3a/407235-pozo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/22b7e678-4052-4d11-917d-aae75bf6bb17/RO-QS-512_10-8-2021_compressed%20(2).pdf,3.0,duchi guaman maria encarnacion,100.0,Integración Nacional,MUPP
2017-08-15,"Proyecto de Ley Orgánica Reformatoria al Código Integral Penal, Coip",AN-2017-1044,castulo rene yandun pozo,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Publicado /,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/927f8c17-4acc-4753-9084-f1bb106bda9a/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20al%20C%F3digo%20Integral%20Penal,%20Coip%20Tr.%20294984.pdf",1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6eff83a6-f7af-4067-9fd9-d64eee14fac7/Informe%20Primer%20Debate%20Tr.%20350278.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c9863150-b940-454d-93c5-b9a705ea8c8c/Informe%20Segundo%20Debate%20Tr.%20364053.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7c7bc263-1801-4a03-907a-658ee58fcd5b/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/68a54f65-f75e-4e35-97fb-d76ae2aafde2/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20382446.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/96f8aba0-f7ee-46ee-82a2-922d9eab4dbd/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e7578774-6037-4d30-8e9f-0b9cb351ebbc/Registro%20Oficial%20N%B0%20107%20Ley%20Org%E1nica%20Reformatoria%20al%20Coip.pdf,3.0,yandun pozo castulo rene,95.0,Integración Nacional,Integración Democrática del Carchi
2017-07-28,Proyecto de Ley Orgánica de Comunicación y Libertad de Expresión,AN-2017-1027,cuesta orellana maria de lourdes,ASAMBLEÍSTA/S,"Comisión de Garantías Constitucionales, Derechos Humanos, Derechos Colectivos y la Interculturalidad",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/095898b1-5c03-4e3a-bbee-5e6b28321717/RD_293389cuesta_293389_423128.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/087fdf73-4291-4413-8a27-7404c9fc5fc3/Informe%20Primer%20Debate%20Tr.%20339906.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/643a8ae6-4933-4fba-99cf-3f4a7fe3a921/Informe%20Segundo%20Debate%20Tr.%20349283.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/bc9c5578-33b8-401f-89ff-e0d0fab84ea2/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/fd7ea4eb-2950-4c87-9075-5b3b6cfb468b/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20352959.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/5b0b6f73-fe81-4af9-89b0-5f5949c50d73/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7ba5f920-8955-4106-ae12-80d4eb7a77d2/Registro%20Oficial%20N%B0%20432%20Ley%20Comunicaci%F3n.pdf,3.0,cuesta orellana maria de lourdes,100.0,Sin Bancada,PSC
2017-07-20,Proyecto de Ley Orgánica Reformatoria al Código Orgánico Integral Penal,AN-2017-1024,raul vicente auquilla ortega,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3b5ef68a-9014-4e30-9b7a-f4db029d2d78/RD_292288auquilla_292288_421770.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/32f4a65d-b6c5-4020-a037-81c967a62d6c/Informe%20Primer%20Debate%20Tr.%20350278.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/872146e5-a2f4-4ae4-af3d-bb474bdcca58/Informe%20Segundo%20Debate%20Tr.%20364053.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/5e193707-419b-4e20-95b9-0ac531f18c33/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/953ed3cb-c3a6-44e6-8cb9-68333004beb9/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20382446.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/53b245b9-85c4-442e-ba2b-60bfa5888b96/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6688d4ad-93bc-48d5-89cc-811edce2f86e/Registro%20Oficial%20107%20Coip.pdf,3.0,auquilla ortega raul vicente,95.0,Cambio Positivo,PSC
2017-07-18,Proyecto de Ley Reformatoria del Código Orgánico Integral Penal-COIP,AN-2017-1019,veronica margarita guevara villacres,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/5bfc7936-6381-4c11-b1da-c8ee92df5a0d/RD_291981guevara_291981_421366-1.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/28fb61f4-5a00-4cb6-a754-292f73a0978d/Informe%20Primer%20Debate%20Tr.%20350278.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/358d355e-2b0b-44c4-b6ec-faaa874cf7ec/Informe%20Segundo%20Debate%20Tr.%20364053.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/459523a8-eed5-4a75-b8d4-40119055d56d/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c37b1728-8417-4141-989a-da37911d37eb/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20382446.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/299ade11-a2c2-4d17-b5d0-0fdfdd4d6687/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b2d562a6-5cbd-4586-9bf4-694d2121fd6c/Registro%20Oficial%20N%B0%20107%20Ley%20Org%E1nica%20Reformatoria%20al%20Coip.pdf,3.0,guevara villacres veronica margarita,95.0,Revolución Ciudadana,FCS
2017-07-13,"Proyecto de Ley Orgánica Reformatoria al Código Orgánico Integral Penal, COIP",AN-2017-1016,duchi guaman maria encarnacion,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2b19f7f9-3781-4b06-a3fc-20f3284be6b7/RD_291465duchi_291465_420652.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/acf08c3f-8961-47e0-ab3c-75bf7ddd5d11/Informe%20Primer%20Debate%20Tr.%20314520.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ec3a6bdb-6529-4493-917a-cf4d0e19a814/Informe%20Segundo%20Debate%20Tr.%20364053.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b8cb07a3-153a-4f40-adb4-cecffdb6dc53/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7f49baa5-c99f-48a4-8471-e293ca51db10/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20382446.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e8db9423-ac1d-4b66-a3de-f64e2e8fd052/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/708453bc-af0c-421a-ad3d-27d697b7a679/Registro%20Oficial%20N%B0%20107%20Ley%20Org%E1nica%20Reformatoria%20al%20Coip.pdf,3.0,duchi guaman maria encarnacion,100.0,Integración Nacional,MUPP
2017-07-13,Proyecto de Ley Orgánica de Lucha contra la Corrupción,AN-2017-1015,zambrano vera mariano,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Archivado / Registro de Objeción Total,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/65e22179-556d-4be5-8add-efe559d37af3/RD_291409zambrano_291409_420585.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/9733e747-eb0f-4957-9fc9-9d7a1ae483de/Informe%20Primer%20Debate%20Tr.%20314520.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/07fe312a-4bdf-4a24-9cc3-db1bc97e6235/Informe%20Segundo%20Debate%20Tr.%20335684.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/689260bd-3233-43a2-b3cc-49a493231655/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/08913222-907f-4cc2-8d37-51f51b19cd24/Objeci%F6n%20Total%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20339935.pdf,0,,0,,3.0,zambrano vera mariano,100.0,Aliados PAIS,Unidad Primero
2017-07-12,Proyecto de Ley Reformatoria a la Ley Orgánica de Educación Superior,AN-2017-1013,tello benalcazar raul estupinan,ASAMBLEÍSTA/S,"Comisión de Educación, Cultura, Ciencia, Tecnología, Innovación y Saberes Ancestrales",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/cb8dfe69-6734-405b-9806-bc60069e6c89/RD_291145tello_291145_420240.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/5551249e-1897-4ebc-ad96-d5d8d35160ab/Informe%20Primer%20Debate%20Tr.%20281116.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6890b4bb-3aaf-44a7-a0f1-d9529489f1c5/Informe%20Segundo%20Debate%20TR.%20326804.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/664a0276-b72f-4cb6-bb19-997646d75460/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia..pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8ce57f8d-eaf0-492e-a0c9-f50127a9cb80/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.330797.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a8494b6a-caa3-4f2d-a89d-5f3381ce749f/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/76231140-2884-4f5d-965c-e4063239c3ee/Registro%20Oficial%20N%B0%20297%20Ley%20Org%E1nica%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20de%20Educaci%F3n%20Superior.pdf,3.0,tello benalcazar raul estupinan,100.0,Bloque de Acción Democrática Independiente,Unidos por Pastaza
2017-07-11,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Educación Superior,AN-2017-1012,jeannine del cisne cruz vaca,ASAMBLEÍSTA/S,"Comisión de Educación, Cultura, Ciencia, Tecnología, Innovación y Saberes Ancestrales",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b0f1d919-6378-487b-a236-4149703e78d2/RD_290947cruz_290947_419905.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f7b0281f-90fc-4c67-acc3-66e9c189962b/Informe%20Primer%20Debate%20Tr.%20281116.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/281a9510-474a-4634-b1bc-1e4851699adc/Informe%20Segundo%20Debate%20TR.%20326804.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3627c796-ca2f-49f2-b2dd-80e03aa92070/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia..pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0b68f221-9685-4101-8a19-b4c7a49b3caa/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.330797.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/bbb9d643-f1dd-4d06-9a43-f166e04d05da/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4c43c801-18fa-4328-b937-200ee0140703/Registro%20Oficial%20N%B0%20297%20Ley%20Org%E1nica%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20de%20Educaci%F3n%20Superior.pdf,3.0,cruz vaca jeannine del cisne,95.0,Unidad por el Cambio,CREO
2017-06-29,Proyecto de Ley Orgánica Reformatoria del Código Orgánico Integral Penal para Evitar y Prevenir el Consumo de Sustancias Estupefacientes y Psicotrópicas,AN-2020-1878,taiano basante  vicente giovanny,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b2c7af96-5473-41e5-a4cc-89db38e20fbe/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20del%20C%F3digo%20Org%E1nico%20Integral%20Penal%20para%20Evitar%20y%20Prevenir%20el%20Consumo%20de%20Sustancias%20Estupefacientes%20y%20Psicotr%F3picas%20Tr.%20289412.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/bfa1058a-65e7-43a6-bc0d-acc6cb6d86f9/inf-1d-ref-coip-19-12-2018.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/65ef3bff-c3bd-4612-9f69-5d1152dd7fc0/inf-2d-ref-coip-14-05-2019.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/961100f8-206f-4a00-a863-6781a9b96196/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4ff5ccca-cc44-4aa3-a446-e4f3138d2bd8/Objeci%F3n%20Parcial%20Tr.%20382446.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ae552d6c-b122-4c0b-b6d3-5f1ea111251d/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c59b3797-c4a4-4b0d-a9db-8f917c059fff/Registro%20Oficial%20107%20Coip.pdf,3.0,taiano basante vicente giovanny,98.0,Cambio Positivo,PSC
2017-06-22,Proyecto de Ley Reformatoria a la Ley Orgánica del Servicio Público de Energía Eléctrica,AN-2017-1002,bernal bernal  esteban remigio,ASAMBLEÍSTA/S,"Comisión de Desarrollo Económico, Productivo y la Microempresa",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ca870bbf-27a5-4877-b67f-8af21d7f04f9/Proyecto%20de%20Ley%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20del%20Servicio%20P%FAblico%20de%20Energ%EDa%20El%E9ctrica%20Tr.%20288528.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4e53e39b-2903-4788-8e9b-911f65926ceb/Informe%20Primer%20Debate%20Tr.%20323839.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e6c9d5cb-709d-4823-8635-b17d41a47efd/Informe%20Segundo%20Debate%20Tr.%20360638.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/41dbda33-2ca1-4155-b80e-3b3d2b9c4868/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/587abb4a-76e3-4780-9b7a-25563aff608d/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20364570.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6ff54e22-d29d-48ed-96b6-e3bb942e6e64/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3f57e136-647e-4cf6-a3a3-c163bbb6c1a5/Registro%20Oficial%20N%B0%20514%20Ley%20Org%E1nica%20Reformatoria%20a%20la%20Losep%20de%20Energ%EDa%20El%E9ctrica.pdf,3.0,bernal bernal esteban remigio,98.0,Unidad por el Cambio,CREO
2017-06-20,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Educación Superior,AN-2017-1001,dallyana mariane passailaigue manosalvas,ASAMBLEÍSTA/S,"Comisión de Educación, Cultura, Ciencia, Tecnología, Innovación y Saberes Ancestrales",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4783a105-5f90-4fe4-b61c-ab1e0ab13e2b/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20de%20Educaci%F3n%20Superior%20Tr.%20288071.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f6dab4b3-a9e8-4f22-92ec-2263e7ad6fa7/Informe%20Primer%20Debate%20Tr.%20281116.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0dc9b010-e046-4cf0-8a29-9b5c6be89506/Informe%20Segundo%20Debate%20TR.%20326804.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/99ad25b3-13bc-4f87-81b9-73f58e8af188/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia..pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/81e8ee03-af67-41a4-878b-958e1e6eb944/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.330797.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b776512e-35eb-4065-abbb-e9320642b852/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/64827751-29c7-4e4c-8e17-961b8600ab1d/Registro%20Oficial%20N%B0%20297%20Ley%20Org%E1nica%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20de%20Educaci%F3n%20Superior.pdf,3.0,passailaigue manosalvas dallyana marianela,93.0,PSC,PSC
2017-06-14,Proyecto de Ley Orgánica Reformatoria al Código Integral Penal,AN-2017-1000,suquilanda valdivieso  byron vinicio,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d64d5dda-bc36-4165-af75-88dfa2154aea/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20al%20C%F3digo%20Integral%20Penal%20Tr.%20287325.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/64a8865f-8beb-4b17-8eb0-f99389343b33/Informe%20Primer%20Debate%20Tr.%20350278.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/454a5edc-46d8-4e34-856e-031df98c3340/Informe%20Segundo%20Debate%20Tr.%20364053.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/94754d61-708d-45ba-b08f-26353ff49fa5/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/573fb36f-8079-4dd3-a5b1-83d2b210891a/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20382446.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/34a86a1a-693f-49ce-aaa0-1fd7e3910856/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7b81e9b4-d20b-4607-afd3-c8e0245f36a0/Registro%20Oficial%20107%20Coip.pdf,3.0,suquilanda valdivieso byron vinicio,99.0,Unidad por el Cambio,CREO
